num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration
0,0,2,17,160,19,6,481,37,1,0,0,13
1,0,2,148,6,16,0,639,91,1,0,0,19
1,0,2,282,8,16,5,6,51,1,1,0,19
0,0,2,126,5,10,3,293,4,0,0,0,9
0,1,2,20,6,15,2,535,43,0,1,1,13
2,0,2,6,76,6,3,69,12,1,0,1,8
0,1,2,26,6,2,3,487,4,0,1,1,17
3,0,2,364,5,16,2,478,51,1,1,0,0
0,0,2,58,21,23,6,86,4,1,0,0,19
0,1,2,38,7,9,2,376,17,1,0,0,11
0,0,2,213,5,15,6,613,36,0,1,0,19
0,1,2,106,15,13,2,727,4,1,1,1,9
0,0,2,123,30,2,2,376,93,0,0,0,11
0,0,2,13,5,1,3,436,85,0,0,1,12
0,0,2,120,8,10,6,613,4,1,0,1,19
0,0,2,27,6,12,1,693,4,1,0,1,19
1,0,2,27,58,1,4,576,51,1,0,0,2
0,1,2,158,24,20,1,770,4,1,1,1,17
1,0,2,87,5,13,0,379,17,1,1,1,7
0,0,2,32,6,12,5,542,51,0,0,0,13
2,0,2,295,28,10,0,178,4,1,1,0,17
0,1,2,50,6,2,6,639,91,1,0,0,19
3,1,2,182,6,6,6,302,43,1,0,1,13
0,0,2,330,11,8,6,6,61,1,0,1,19
0,0,2,7,17,5,1,91,91,1,0,1,0
0,0,2,0,21,6,0,470,51,0,0,0,2
0,0,2,49,5,15,5,299,43,0,0,1,15
0,0,2,32,17,6,6,489,43,1,1,0,13
1,0,2,100,6,8,3,307,17,0,0,0,11
1,0,2,33,13,0,5,741,4,1,0,0,17
0,0,2,18,12,10,2,178,4,1,0,1,17
0,0,2,180,54,8,4,154,4,1,0,1,17
0,0,2,176,4,6,5,302,17,1,0,0,13
0,0,2,4,5,10,2,114,4,1,1,1,17
0,0,2,300,5,0,2,430,85,1,1,1,12
1,0,2,185,4,0,0,297,91,1,1,0,0
1,0,2,110,6,2,2,662,17,0,0,0,14
0,1,2,133,15,0,3,375,4,1,1,1,19
0,0,2,8,5,9,0,286,93,1,1,1,16
1,0,2,4,4,4,4,398,4,0,1,1,15
1,0,2,31,5,8,5,389,37,1,1,1,15
0,0,2,5,2,1,6,42,85,0,0,1,12
0,0,1,8,1,12,4,49,4,0,0,0,9
0,0,2,151,5,9,4,736,4,0,1,0,9
2,1,2,113,5,4,2,754,17,1,0,0,7
0,0,2,53,8,7,2,41,43,1,0,0,15
0,0,2,44,25,17,1,101,43,1,1,1,15
1,0,2,45,5,6,0,299,43,1,1,1,15
1,1,2,41,6,9,5,542,51,1,1,1,13
1,0,2,107,17,8,0,621,4,0,0,0,19
2,0,2,467,36,6,6,6,51,1,0,1,19
0,0,2,15,11,10,1,273,36,0,0,1,8
0,0,2,6,4,13,1,639,91,1,1,1,19
0,0,2,56,11,9,3,783,4,1,0,1,17
2,0,2,217,12,10,0,716,4,1,0,1,17
0,0,2,102,7,23,0,154,4,1,1,1,17
0,0,2,29,5,2,0,634,4,1,1,0,19
0,0,2,16,9,8,1,682,85,1,0,1,19
0,0,2,52,3,15,6,513,43,1,0,0,13
0,0,2,37,5,12,3,634,80,0,0,0,19
0,0,2,175,11,11,1,148,4,1,1,1,19
0,0,2,6,54,2,2,469,51,1,0,1,13
0,0,2,123,30,9,6,622,4,1,0,0,19
2,0,2,222,6,15,0,717,51,0,0,0,0
2,0,2,168,8,8,6,733,4,1,1,1,9
0,0,2,78,93,6,5,626,4,1,0,1,19
0,0,2,389,20,7,2,333,91,0,0,0,0
0,0,2,36,5,11,2,596,4,1,1,0,17
0,0,2,14,6,17,3,688,4,0,0,0,19
0,0,2,156,5,8,0,175,4,0,1,1,19
0,0,2,5,3,13,6,377,4,0,0,1,9
0,0,2,63,8,1,2,770,4,1,0,0,17
0,0,2,43,6,12,1,176,4,1,0,0,9
0,0,2,69,12,13,6,288,93,1,0,0,2
0,0,2,13,4,10,3,754,36,0,0,0,7
0,0,1,82,10,14,4,266,50,1,0,1,8
0,0,2,51,37,22,4,380,4,1,0,0,17
1,0,2,45,4,10,0,187,93,1,0,1,18
1,0,2,45,3,8,0,386,51,1,1,1,15
2,0,2,98,45,7,2,158,85,1,0,0,12
2,1,2,26,5,12,2,285,93,1,0,0,12
4,0,2,11,6,7,6,297,93,1,0,0,0
0,0,2,36,5,2,5,300,85,0,0,0,12
0,1,2,36,6,3,2,6,51,0,0,0,19
1,0,2,72,6,13,3,307,17,0,0,0,11
0,0,2,20,2,14,6,404,80,0,0,0,15
0,0,2,76,80,10,4,94,4,1,0,1,9
0,0,2,54,12,21,3,628,4,1,1,1,19
3,0,2,39,5,9,2,542,51,1,0,1,13
0,0,2,273,4,15,3,41,43,0,0,0,15
1,0,2,48,6,15,5,388,43,1,1,1,15
0,0,2,21,19,2,1,105,43,1,1,1,13
0,0,2,29,30,15,3,469,43,1,0,1,13
2,0,2,83,6,5,2,208,17,0,1,0,1
3,0,2,211,5,10,6,754,17,0,0,0,7
3,0,2,21,6,13,4,174,65,1,1,1,19
2,0,2,117,8,6,3,639,4,1,0,0,19
0,0,2,51,5,11,0,289,4,1,0,1,19
0,0,2,2,10,6,1,93,4,1,0,0,19
0,0,2,38,15,8,2,265,4,1,1,1,19
0,0,2,130,32,11,1,625,17,1,0,0,19
0,0,2,59,11,10,0,720,4,1,0,1,9
0,0,2,152,4,2,5,542,43,1,1,1,13
2,0,2,92,5,9,2,429,51,1,0,1,12
1,0,2,348,53,7,4,716,51,1,0,1,17
0,0,2,42,24,17,0,782,91,1,1,1,17
0,0,2,14,28,3,4,631,4,1,0,0,19
1,0,2,388,11,7,1,373,4,0,0,1,19
0,0,2,55,3,5,0,640,99,1,1,1,19
0,0,2,9,170,10,6,560,4,0,0,0,19
0,0,2,192,4,4,4,669,4,0,0,0,17
0,0,2,16,5,7,0,102,85,0,0,1,12
4,0,2,13,5,9,0,714,51,1,1,0,10
0,0,2,1,5,4,0,759,17,1,0,0,7
0,0,2,158,21,11,6,178,4,1,0,0,17
0,0,2,39,1,10,6,49,4,1,0,0,9
3,0,2,341,6,11,6,478,51,0,1,0,0
1,0,2,29,75,12,2,626,51,1,1,1,19
0,0,2,26,6,10,3,147,43,0,0,1,13
0,0,2,52,19,9,2,614,4,1,1,1,9
0,0,2,188,9,16,6,6,51,0,0,0,19
1,0,2,66,3,11,0,285,93,1,0,0,12
0,1,2,15,6,7,0,716,51,0,0,1,17
0,0,2,46,3,11,5,418,85,1,0,0,12
0,0,2,14,21,3,6,114,4,1,0,1,17
0,0,2,15,72,1,2,375,4,1,0,1,19
0,0,2,5,173,13,3,626,4,1,0,1,19
1,0,2,234,3,12,0,368,85,1,0,0,12
0,0,2,83,14,5,6,102,37,1,1,1,12
0,1,2,87,20,11,6,304,4,1,1,1,19
0,0,2,42,5,6,3,588,51,0,0,1,9
0,0,2,9,2,11,1,715,51,0,0,1,7
0,1,2,16,6,15,4,537,43,1,0,1,19
0,0,2,108,21,0,4,770,4,1,0,0,17
1,0,2,1,12,7,4,640,4,1,0,1,19
0,0,2,21,4,16,2,187,43,0,0,1,18
0,0,2,50,5,14,0,633,4,0,0,1,19
0,0,2,4,21,6,6,438,4,1,0,0,17
0,1,2,72,4,5,2,382,17,0,0,0,6
1,0,2,91,16,7,6,411,4,1,0,1,9
2,0,2,37,4,15,6,302,43,1,1,1,13
0,0,2,388,13,8,1,175,4,0,1,1,19
0,0,2,5,26,10,4,148,87,1,1,0,19
1,0,2,22,5,1,3,707,17,1,0,0,11
0,0,2,34,10,7,3,394,4,1,1,1,19
0,0,2,17,4,11,2,617,36,1,1,1,0
1,1,2,122,5,7,6,53,51,1,1,0,4
0,0,2,59,3,2,2,42,85,0,0,1,12
0,0,2,177,6,4,4,6,51,1,0,1,19
0,0,2,31,63,11,2,639,91,1,0,1,19
0,0,2,8,10,5,0,574,50,1,0,0,2
1,0,2,13,5,11,6,424,4,0,0,0,19
0,0,2,31,17,15,5,717,51,1,0,0,0
0,0,2,6,21,9,1,709,4,1,0,1,17
1,0,2,3,6,10,1,187,93,1,1,1,18
1,0,2,58,5,14,6,595,17,1,0,1,7
0,0,2,69,57,15,3,713,51,1,1,0,9
3,0,2,186,4,17,0,43,51,1,1,1,13
0,1,2,17,3,15,0,287,93,1,1,1,13
3,0,2,69,5,5,3,260,36,0,0,0,8
0,0,2,115,13,7,1,681,4,1,0,1,19
1,0,2,58,53,3,4,267,36,1,1,1,8
1,0,2,278,6,13,0,309,17,1,0,0,7
0,0,2,35,3,3,6,727,4,0,0,1,9
1,0,2,1,5,5,6,311,91,0,1,1,0
0,0,2,8,80,11,0,6,61,1,0,0,19
1,0,2,135,16,10,0,566,37,0,0,0,0
0,0,2,79,80,4,2,6,51,1,0,1,19
0,0,2,27,6,22,4,293,4,0,1,1,9
1,1,2,102,21,3,2,163,4,1,0,0,9
0,0,0,29,213,6,3,682,85,1,0,0,19
0,0,2,87,56,1,1,57,4,1,1,1,17
0,0,2,32,6,17,5,548,43,1,1,1,13
0,0,2,122,38,10,3,159,93,1,0,0,13
0,0,2,110,11,0,2,291,16,1,0,0,19
0,0,2,20,78,2,1,69,12,1,0,0,8
0,0,2,44,25,7,2,770,4,1,0,1,17
0,1,2,45,8,23,1,683,70,1,1,0,19
4,1,2,320,5,15,6,707,34,0,0,0,11
0,0,2,12,64,12,3,174,4,1,0,1,19
2,0,2,13,67,20,2,414,38,1,0,0,16
1,1,2,21,31,9,1,174,36,1,1,1,19
2,1,2,93,5,0,6,309,0,0,0,1,7
0,0,2,79,6,13,4,416,85,1,0,1,12
0,0,2,87,55,12,0,417,85,1,0,0,12
2,0,2,261,23,21,6,321,4,0,0,0,19
0,0,2,37,41,5,4,321,4,1,1,1,19
1,0,2,258,23,13,6,304,4,0,0,0,19
0,1,2,6,20,12,2,720,4,0,0,0,9
1,0,2,140,37,1,2,148,4,1,1,1,19
1,0,2,13,3,1,1,368,85,1,0,0,12
0,0,2,10,17,4,5,93,4,1,0,1,19
2,0,2,154,28,4,2,86,4,1,0,1,19
0,0,2,77,31,12,0,291,93,0,0,0,19
0,0,2,218,8,6,4,52,4,1,1,1,17
0,0,2,135,2,3,2,300,85,0,0,0,12
1,0,2,51,6,1,5,367,43,1,0,0,15
0,0,2,10,3,5,0,400,43,0,0,1,15
0,0,2,52,22,6,0,688,4,0,0,0,19
0,1,2,15,36,12,1,365,4,1,0,1,9
0,1,2,35,4,15,3,287,93,1,1,1,13
1,0,2,39,6,23,3,373,4,1,0,0,19
0,0,1,54,6,4,3,187,93,1,0,0,18
1,0,2,112,4,3,4,747,85,0,0,0,10
1,0,2,93,6,6,0,287,93,1,0,0,13
0,0,2,19,4,4,5,521,51,1,0,0,7
0,0,2,24,6,7,4,717,51,1,0,0,0
0,0,2,8,39,2,3,57,4,0,0,1,17
0,0,2,85,29,11,1,701,17,1,0,1,11
0,1,2,12,6,14,1,6,51,1,1,0,19
0,1,2,68,23,5,2,289,4,1,0,0,19
1,0,2,122,4,4,4,377,4,1,0,1,9
1,0,2,130,21,10,0,674,51,1,0,1,9
2,0,2,281,4,16,3,22,37,1,0,0,1
3,0,2,12,6,15,3,340,51,1,0,1,5
0,0,2,81,11,0,6,318,4,1,1,0,17
1,0,2,313,3,5,6,379,93,1,0,0,7
0,1,2,12,27,13,5,518,51,0,0,0,11
0,0,2,15,5,6,2,300,85,0,0,0,12
1,0,2,73,4,22,2,597,100,1,0,0,0
0,0,2,196,9,12,4,632,4,1,0,1,19
1,0,2,16,6,5,6,488,91,0,0,1,0
0,0,2,3,5,11,2,689,78,1,0,0,19
0,0,2,11,5,8,0,715,34,0,1,0,7
3,0,2,144,14,1,0,770,4,1,1,1,17
1,0,2,242,4,16,1,330,93,1,0,0,9
0,0,2,341,7,10,5,543,4,1,0,0,13
0,0,2,37,4,10,3,404,43,0,0,0,15
1,0,2,86,31,12,0,176,4,1,0,1,9
0,0,2,7,5,12,6,626,51,1,0,1,19
0,0,2,16,6,8,0,561,37,0,0,1,11
0,0,2,95,6,14,2,701,80,1,0,0,11
1,0,2,41,4,10,4,42,85,1,0,1,12
1,0,2,229,79,19,1,641,4,1,0,1,19
0,0,2,10,22,12,4,733,4,1,0,1,9
1,0,2,68,14,12,3,727,4,1,1,0,9
1,0,2,62,4,12,3,302,43,1,0,0,13
0,0,2,50,19,12,1,398,4,0,0,1,15
4,0,2,218,6,9,3,377,4,1,0,0,9
1,0,2,9,3,2,2,717,51,0,0,1,0
1,0,2,81,6,18,5,300,85,1,0,0,12
2,0,2,66,6,3,5,592,17,1,0,0,11
0,1,1,9,1,4,1,49,51,0,0,0,9
0,0,2,16,19,7,0,707,80,1,0,0,11
3,0,2,221,3,9,5,747,85,0,0,0,10
2,0,2,20,5,9,2,713,51,1,0,0,9
0,0,2,89,5,8,4,689,80,0,0,1,19
0,0,2,4,6,5,2,489,51,1,0,0,13
0,0,2,2,4,7,5,548,43,0,0,0,13
0,0,2,110,7,0,4,626,51,1,0,1,19
1,0,2,174,5,8,1,308,85,1,1,1,10
3,0,2,9,20,22,1,765,91,1,0,1,0
0,1,2,161,18,18,0,430,4,1,0,1,12
0,0,2,22,5,6,0,522,4,1,1,1,17
1,0,2,27,6,4,2,167,91,0,0,1,0
2,0,2,252,6,14,1,6,51,0,0,0,19
1,0,2,1,5,1,1,428,4,1,1,0,19
2,0,2,170,13,10,6,6,61,1,0,0,19
1,0,2,38,19,5,6,673,51,1,1,0,19
0,0,2,15,24,7,0,55,4,1,0,0,19
0,0,2,71,10,3,1,761,91,0,0,0,0
0,0,2,19,6,4,3,380,4,1,0,1,17
1,1,2,439,4,20,5,115,37,0,0,0,0
0,0,2,6,5,14,3,408,4,1,1,1,19
0,0,2,41,27,22,3,633,4,1,0,1,19
0,0,2,2,53,4,2,525,51,1,0,0,4
0,0,2,8,81,1,1,685,4,1,0,1,19
1,0,2,98,26,8,5,251,4,1,0,0,17
0,0,2,81,8,17,5,456,80,0,0,0,16
1,1,2,80,5,3,0,377,4,0,0,0,9
0,0,2,1,6,8,1,633,4,0,0,0,19
7,0,2,328,6,17,5,717,51,1,1,1,0
0,0,2,28,10,13,5,597,51,0,0,0,0
0,1,2,66,5,1,6,549,80,0,1,0,13
1,0,2,356,5,14,6,713,51,1,0,1,9
1,0,2,37,6,4,0,6,51,1,1,1,19
0,0,2,5,21,13,4,478,51,1,0,0,0
1,0,2,51,5,11,4,391,43,0,0,0,15
1,0,2,333,10,6,0,626,4,0,1,0,19
0,1,2,93,11,21,0,380,4,0,1,0,17
0,0,2,8,4,12,4,176,4,0,0,0,9
2,1,2,191,9,9,4,247,4,1,1,0,17
3,0,2,118,13,10,1,6,51,1,0,0,19
0,0,2,34,20,3,1,688,4,1,0,0,19
0,1,2,4,6,10,5,299,37,1,0,0,15
0,0,2,23,4,4,0,329,17,0,0,0,11
0,0,2,22,3,7,1,701,51,1,0,0,11
2,0,2,198,42,13,0,178,4,1,0,0,17
1,0,2,12,4,5,5,291,4,1,1,0,19
0,0,2,1,9,2,3,323,4,1,0,0,17
0,0,2,233,3,11,1,296,93,0,0,0,17
0,0,2,133,37,13,6,280,36,1,0,0,17
0,0,2,36,18,23,0,291,4,0,0,0,19
1,0,2,16,31,1,2,621,4,1,0,1,19
0,0,2,34,17,0,0,633,4,1,1,0,19
0,0,2,113,12,12,0,289,4,1,0,1,19
1,0,2,275,7,0,4,727,4,1,1,0,9
0,1,2,6,6,2,3,377,4,0,0,0,9
1,0,2,129,6,9,2,714,51,1,1,1,10
1,0,2,395,5,15,4,728,4,0,1,0,9
0,0,2,39,18,1,4,717,51,0,1,0,0
0,0,2,5,35,2,0,722,4,1,1,1,9
0,0,2,213,12,9,2,150,4,1,0,0,19
0,0,2,53,7,7,6,291,4,1,0,0,19
4,0,2,10,3,3,0,741,4,1,1,1,17
0,1,2,16,92,3,3,6,51,1,1,0,19
2,0,2,68,8,13,3,6,61,1,0,0,19
0,0,2,113,20,14,6,307,37,0,0,0,11
0,0,2,225,62,10,0,6,61,1,0,1,19
1,0,2,47,77,0,2,517,51,1,1,1,19
0,0,2,11,7,9,4,47,93,1,0,0,19
1,0,2,180,4,2,5,65,51,1,1,0,9
1,0,2,42,5,12,6,438,4,1,0,1,17
1,0,2,62,5,10,2,436,85,1,0,0,12
1,0,2,131,6,14,0,302,43,1,1,1,13
0,0,2,18,14,12,6,148,4,1,1,0,19
2,0,2,58,6,11,2,299,43,0,0,1,15
1,0,2,234,4,12,0,549,43,1,1,1,13
0,0,2,1,24,10,3,272,36,1,0,0,9
1,0,2,157,12,12,5,681,14,1,1,1,19
0,0,2,41,6,16,0,438,4,1,1,1,17
0,0,2,65,4,14,1,436,80,1,0,0,12
1,0,2,12,10,1,5,18,4,1,1,0,19
0,0,2,14,19,7,4,84,4,1,0,0,9
0,0,2,13,5,11,4,519,4,0,1,0,9
2,0,2,5,3,16,5,715,51,1,0,0,7
1,0,2,174,22,2,1,152,4,1,1,1,9
0,1,2,102,4,2,0,287,93,1,1,1,13
1,0,2,103,5,9,3,438,85,0,0,0,17
0,0,2,14,10,9,1,633,4,1,0,0,19
1,0,2,58,6,8,5,376,17,0,0,0,11
1,0,2,122,11,6,3,375,4,1,0,0,19
2,0,2,22,6,18,5,429,33,1,1,0,12
0,0,2,42,7,14,1,6,51,0,0,0,19
3,0,2,323,20,14,2,176,4,1,0,1,9
1,0,2,47,7,12,1,85,4,1,0,1,17
1,1,2,235,5,3,0,159,43,1,1,0,13
3,0,2,109,10,7,1,296,4,0,0,1,17
1,1,2,160,14,22,2,6,61,1,0,0,19
0,0,2,45,13,14,4,633,4,1,1,1,19
0,0,2,53,6,11,0,157,43,1,0,0,15
0,0,2,18,12,13,5,738,4,0,0,0,9
0,1,2,21,5,8,0,300,85,0,0,0,12
1,1,2,339,8,7,2,280,4,0,0,0,17
0,0,2,1,9,6,1,627,4,0,0,0,19
0,1,2,117,4,15,5,717,51,0,0,0,0
0,1,2,113,5,5,2,626,51,1,1,1,19
0,0,2,16,132,10,1,640,4,1,1,1,19
0,0,2,17,3,12,0,404,43,0,0,1,15
1,0,2,63,24,8,1,6,51,1,1,1,19
0,0,2,193,5,11,6,296,4,1,0,0,17
2,0,2,115,16,6,6,713,4,1,0,0,9
0,0,2,113,5,3,0,163,4,1,0,0,9
0,0,2,36,5,10,0,166,4,1,1,1,17
0,0,2,68,6,7,2,639,91,1,0,0,19
1,0,2,329,15,15,5,6,101,1,1,1,19
0,0,2,76,8,14,1,398,4,1,0,0,15
1,0,2,230,4,1,3,713,51,1,0,1,9
0,0,2,43,26,6,1,394,4,1,0,0,19
4,0,2,148,5,9,1,433,51,1,0,1,12
0,0,2,41,16,6,1,566,37,1,0,0,0
1,0,2,211,32,23,4,716,4,1,1,1,17
0,0,2,43,86,12,6,733,4,1,0,0,9
1,0,2,338,4,3,0,772,51,0,0,1,17
0,0,2,45,4,16,2,727,4,0,0,0,9
0,0,2,33,5,13,4,593,100,1,0,0,9
0,0,2,46,8,3,0,146,85,1,1,1,12
1,0,2,145,8,7,5,152,4,1,0,1,9
0,0,2,52,5,1,6,639,91,1,0,1,19
0,1,2,16,258,2,6,630,4,0,0,0,19
0,0,2,23,16,10,2,478,91,1,0,0,0
0,0,2,50,4,23,3,223,51,1,1,1,1
0,1,2,38,36,0,1,639,4,1,0,1,19
1,0,2,10,4,11,5,519,51,0,0,0,9
0,0,2,240,10,10,0,73,4,0,0,1,19
0,0,2,198,33,10,6,6,4,0,0,0,19
0,0,2,195,13,8,3,681,4,0,1,1,19
0,1,2,81,10,4,0,770,103,0,1,0,17
1,0,2,25,9,23,6,373,4,1,1,1,19
0,0,2,58,73,3,5,56,4,0,0,1,9
0,0,2,49,18,0,6,265,4,0,0,0,19
1,0,2,53,4,16,2,399,43,1,0,0,15
0,0,2,1,2,2,4,471,4,1,0,0,19
0,0,2,17,8,4,0,210,51,0,0,0,1
0,0,2,52,17,22,4,471,4,1,0,0,19
0,0,2,35,4,16,3,102,85,1,0,0,12
0,1,2,41,6,4,4,300,85,1,0,0,12
0,0,2,44,5,11,4,436,4,1,1,1,12
0,0,2,39,97,15,0,6,93,1,0,0,19
1,1,2,41,4,13,4,300,85,1,1,0,12
4,0,2,72,5,4,6,418,85,1,0,0,12
3,0,2,137,19,3,6,154,4,1,0,1,17
0,0,2,53,9,16,2,175,4,0,0,1,19
0,0,2,11,113,9,4,471,51,0,0,0,19
2,0,2,256,6,15,1,430,85,1,0,0,12
0,0,2,7,19,3,3,576,51,0,0,1,2
1,0,2,28,3,9,4,300,85,1,0,1,12
0,0,2,26,52,2,3,583,51,1,0,0,2
3,0,2,105,4,6,1,419,51,1,0,0,12
1,0,2,4,10,1,3,178,4,1,0,1,17
1,0,2,250,3,1,3,159,93,1,0,0,13
0,1,2,66,5,14,6,102,85,0,0,0,12
0,0,2,24,2,5,1,714,85,1,0,1,10
0,0,2,30,7,1,6,633,4,1,0,0,19
2,0,2,79,18,12,0,458,4,1,1,1,17
2,1,2,53,6,5,1,379,17,0,0,0,7
0,0,2,25,5,14,2,717,91,0,0,1,0
0,0,2,69,56,16,0,660,71,1,1,1,17
2,1,2,4,2,16,4,105,37,1,0,1,13
0,0,2,256,22,8,6,160,93,1,0,0,19
0,0,2,47,26,7,6,363,54,1,1,1,14
0,0,2,45,4,11,1,716,4,0,0,1,17
4,0,2,23,6,14,6,187,93,1,0,0,18
0,0,2,102,100,6,1,3,85,1,0,0,12
1,0,2,375,11,5,6,154,4,0,0,0,17
1,0,2,132,19,11,6,65,51,1,0,0,9
0,0,2,13,21,13,1,566,91,1,1,1,0
3,0,2,19,5,10,0,519,51,1,1,0,9
3,0,2,25,5,6,5,287,93,1,0,0,13
1,0,2,397,6,14,3,605,91,1,0,0,0
0,0,2,10,6,8,4,6,51,0,0,0,19
0,0,2,15,3,14,2,391,43,1,1,0,15
1,0,2,58,65,10,6,423,85,1,1,1,12
1,0,2,51,6,4,2,605,91,1,1,1,0
1,0,2,255,5,10,6,397,51,0,0,1,15
0,0,2,17,20,14,0,348,17,1,0,0,19
1,0,2,64,7,11,2,411,4,1,1,0,9
0,0,2,1,20,0,1,146,85,1,1,1,12
0,0,2,36,20,2,6,85,87,1,1,1,17
0,0,2,60,25,9,2,187,93,1,0,0,18
0,0,2,4,47,9,6,302,43,1,1,1,13
0,0,2,35,21,3,3,6,61,1,0,0,19
0,0,2,106,13,11,4,625,4,1,0,0,19
1,0,2,15,4,15,3,101,37,1,1,1,15
0,0,2,121,14,9,0,733,4,1,0,0,9
0,0,2,25,6,0,4,565,4,1,1,1,17
0,0,2,19,5,11,1,436,85,1,1,1,12
0,0,2,49,18,5,0,291,4,1,0,0,19
0,0,2,15,11,2,3,430,4,1,0,1,12
1,0,2,176,4,12,2,674,4,1,0,1,9
0,1,2,5,3,1,2,722,4,0,0,0,9
0,0,2,26,6,9,5,717,51,1,0,0,0
0,0,2,17,7,5,4,621,101,1,1,1,19
2,0,2,118,18,0,3,291,4,1,1,0,19
0,0,2,91,33,16,1,633,4,1,1,1,19
1,0,2,169,6,12,4,362,4,1,0,1,19
0,0,2,56,21,2,0,688,4,0,0,0,19
0,0,2,13,67,2,5,633,103,1,1,0,19
1,0,2,37,6,13,4,373,4,0,1,1,19
0,1,2,8,17,3,1,778,91,0,0,0,0
1,0,2,2,3,23,1,770,4,0,0,0,17
1,0,2,12,11,3,6,727,4,1,1,0,9
3,0,2,75,5,13,0,395,43,1,0,1,15
0,1,2,84,3,17,4,307,17,0,0,0,11
0,0,2,40,5,16,4,289,100,0,0,0,19
0,0,2,84,4,9,6,287,93,1,1,1,13
2,0,2,34,6,6,6,101,37,1,0,0,15
0,0,2,11,50,19,2,6,100,1,1,1,19
0,0,2,28,15,9,2,310,4,0,0,0,17
0,0,2,36,35,9,2,611,4,1,0,0,19
4,0,2,397,6,17,5,187,93,1,0,0,18
0,0,2,25,31,6,1,486,85,1,0,1,7
0,1,2,21,10,9,2,384,43,1,0,1,16
2,0,2,24,25,12,0,247,4,1,1,1,17
0,0,2,166,8,20,2,6,61,1,0,1,19
1,0,2,102,6,17,0,307,17,0,0,0,11
2,0,2,17,14,12,3,408,36,1,1,0,19
0,0,2,15,21,3,4,448,85,1,0,0,16
0,0,2,30,207,7,4,430,85,1,0,0,12
0,0,2,132,5,13,0,300,85,0,0,0,12
3,0,2,67,3,11,3,146,85,1,0,0,12
0,0,2,37,18,8,0,574,50,0,0,0,2
0,0,2,146,6,12,4,395,43,0,0,1,15
0,0,2,76,4,10,6,436,80,0,0,0,12
0,0,2,56,14,8,5,357,17,1,0,1,5
0,0,2,241,4,9,6,400,43,0,0,0,15
0,0,2,63,50,14,3,714,51,1,1,0,10
0,0,2,1,12,10,3,148,87,0,0,1,19
0,0,2,111,12,8,0,250,4,1,1,0,19
1,0,2,40,6,9,4,308,85,0,0,0,10
0,0,2,20,25,12,3,733,91,1,0,1,9
2,1,2,349,4,16,3,287,93,1,1,1,13
0,0,2,134,13,0,6,287,93,1,0,0,13
1,0,2,24,4,12,1,436,85,1,0,1,12
3,0,2,420,5,22,4,110,37,0,0,1,11
2,0,2,98,7,2,3,6,51,1,0,0,19
1,0,2,8,23,10,1,412,36,1,1,1,17
0,0,2,11,4,6,6,522,4,1,1,1,17
0,0,2,7,21,4,5,7,61,1,1,1,14
1,0,2,40,53,9,0,6,61,1,0,1,19
0,0,2,36,23,1,5,428,85,1,0,0,19
0,1,2,2,5,10,5,6,61,0,0,0,19
1,0,2,167,19,0,1,770,4,0,1,1,17
1,0,2,140,4,6,1,436,85,1,0,0,12
1,0,2,68,6,7,2,665,17,1,0,0,14
1,0,2,30,6,17,6,376,101,1,0,0,11
0,0,2,47,6,2,4,309,37,0,0,0,7
0,0,2,28,34,11,6,6,51,1,0,0,19
1,0,2,39,7,7,0,611,4,1,1,0,19
0,0,2,4,10,10,4,628,4,1,0,0,19
0,0,0,139,2,5,5,92,4,0,0,0,19
0,0,2,212,12,3,3,723,4,1,0,0,9
0,0,2,15,4,7,2,107,37,1,1,0,19
0,1,2,37,20,6,5,476,100,1,1,0,7
0,1,2,22,9,1,1,627,58,1,1,1,19
0,0,2,207,30,10,4,99,37,0,0,0,8
1,0,2,2,5,2,5,491,4,0,1,0,19
1,0,2,20,78,9,4,291,4,1,0,0,19
0,0,2,54,3,5,6,52,51,0,0,0,17
2,0,2,83,11,4,5,573,4,1,0,0,19
1,0,2,67,5,9,6,368,85,1,0,0,12
0,0,2,83,21,12,3,631,4,1,0,1,19
0,0,2,38,19,7,3,148,4,1,1,1,19
0,0,2,67,235,6,5,148,4,1,0,0,19
0,0,2,18,4,7,5,302,43,1,0,0,13
0,0,2,6,51,5,4,470,51,1,0,0,2
1,0,2,25,4,15,5,387,43,1,1,0,15
0,0,2,113,35,12,4,544,43,1,0,0,13
0,0,2,282,18,8,3,107,37,1,0,1,19
0,0,2,26,13,12,3,631,4,1,0,0,19
2,0,2,152,25,3,6,640,4,1,0,0,19
0,1,2,51,3,9,2,287,93,0,0,0,13
0,0,2,94,7,20,1,6,51,1,1,0,19
0,0,2,145,30,11,6,178,4,1,0,1,17
0,0,2,26,19,16,4,6,51,1,0,1,19
0,0,2,228,19,3,2,517,51,1,0,1,19
0,0,2,11,44,11,2,188,37,0,0,0,18
1,0,2,56,6,18,2,712,17,0,0,0,11
0,1,2,48,18,15,6,471,36,1,1,1,19
0,1,2,80,3,7,6,74,12,0,1,0,19
0,1,2,19,63,4,2,187,43,0,0,1,18
1,1,2,1,6,5,5,436,80,0,0,0,12
0,0,2,42,62,6,2,659,4,1,0,0,9
0,0,2,124,38,22,2,645,4,1,0,1,19
1,0,2,19,166,5,3,92,99,1,0,1,19
